5.4	3272.7	42.7	6.8	5795.5	41.3	5.8	1762.7	42.2	5.4	2431.3	41.2	8.6	1721.7	43.6	7.9	1064.5	42.1
5.5	3257.9	42.3	6.9	5697.5	40.9	5.7	1752.0	41.5	5.3	2409.4	40.6	8.3	1716.9	42.8	7.0	1055.4	41.4
5.0	3282.2	42.6	6.8	5702.7	41.1	5.8	1756.8	41.8	5.2	2431.4	40.8	7.9	1721.8	43.0	6.7	1067.2	41.7
4.8	3305.4	42.6	6.6	5817.1	41.3	5.1	1779.1	42.3	4.8	2467.7	40.9	7.2	1745.4	44.1	5.6	1075.5	42.1
4.6	3324.4	42.5	6.2	5825.3	41.1	5.0	1781.0	42.6	4.6	2462.5	41.2	7.1	1748.4	43.8	6.0	1066.9	42.0
4.3	3359.8	42.7	5.9	5936.3	41.8	4.7	1806.1	42.3	4.6	2500.1	41.3	6.7	1757.4	44.5	5.6	1073.0	42.2
4.0	3382.1	43.2	5.3	5969.1	42.3	4.5	1797.5	42.8	4.5	2494.0	41.5	6.3	1764.7	44.9	5.5	1075.9	42.9
4.6	3309.1	42.7	6.1	5871.1	41.6	5.6	1769.5	42.1	5.8	2425.0	40.9	7.6	1725.2	43.4	7.0	1057.9	41.6
4.6	3327.0	42.3	5.3	5945.1	41.3	5.5	1776.7	42.0	5.3	2441.6	40.8	6.6	1737.5	42.9	5.9	1063.6	41.2
4.6	3360.3	42.2	5.2	6008.7	41.7	4.9	1789.5	41.9	5.3	2473.3	40.7	6.5	1750.9	43.2	5.9	1066.5	41.1
4.6	3370.7	41.0	5.5	5975.4	40.3	4.9	1800.3	41.2	5.2	2479.1	39.5	6.5	1756.8	42.0	6.1	1072.5	39.7
4.6	3393.7	42.3	5.5	5990.1	40.9	4.9	1806.0	40.9	4.8	2499.5	40.4	6.4	1772.1	42.0	6.9	1078.7	40.2
5.3	3425.6	42.3	6.0	5992.1	41.3	5.9	1813.8	41.6	5.7	2503.5	40.3	7.7	1780.4	42.8	7.9	1079.3	40.8
5.4	3382.5	41.9	6.1	5866.8	40.8	5.9	1796.2	41.2	5.6	2476.5	39.7	7.4	1768.2	42.6	7.1	1058.2	40.6
5.1	3414.9	42.3	6.0	5882.1	41.7	5.9	1799.2	41.1	5.5	2506.8	40.1	6.8	1771.8	43.4	7.4	1079.7	41.0
5.0	3436.5	42.5	6.0	5998.9	41.6	5.3	1813.5	41.7	5.3	2541.7	40.5	6.5	1795.9	43.5	6.7	1087.9	41.6
4.7	3442.7	42.3	5.7	6015.6	41.5	4.9	1818.1	42.1	5.0	2534.5	40.5	6.2	1789.9	43.7	6.1	1082.0	41.1
4.5	3470.1	42.5	5.5	6103.5	41.8	4.7	1829.1	41.9	5.1	2547.9	40.7	6.1	1795.3	44.4	5.6	1082.7	41.3
4.3	3495.0	42.9	5.2	6171.5	42.0	4.3	1832.0	42.0	4.9	2557.4	41.3	6.0	1798.1	44.7	5.9	1085.4	41.8
4.8	3416.9	40.6	5.6	6045.0	41.0	5.0	1793.8	40.3	6.0	2465.5	38.4	7.5	1762.0	43.2	7.5	1065.9	40.9
4.5	3448.4	41.7	5.2	6121.1	41.0	5.0	1800.4	41.3	5.7	2482.2	40.5	6.3	1774.3	44.3	6.7	1069.3	40.8
4.6	3482.2	42.0	5.2	6211.0	41.0	4.5	1814.3	41.2	5.5	2536.2	40.1	6.2	1787.5	44.0	6.4	1078.5	41.1
4.2	3495.3	41.6	5.1	6150.2	40.9	4.1	1822.7	41.2	5.1	2516.9	40.0	5.9	1798.7	43.7	6.1	1088.0	40.8
4.4	3529.4	42.2	5.3	6169.7	41.2	4.1	1830.3	41.1	4.8	2538.7	40.2	6.1	1814.1	44.5	6.8	1095.3	40.8
4.8	3559.4	42.8	5.4	6159.7	41.4	4.8	1827.7	41.9	5.4	2535.5	41.1	7.3	1818.7	44.1	7.0	1096.8	41.5
5.0	3582.4	42.1	5.8	6052.5	40.8	4.9	1822.0	41.6	5.5	2512.2	40.4	7.1	1801.3	43.2	6.6	1078.4	41.1
4.6	3540.6	42.6	5.4	6080.7	41.5	4.5	1827.6	41.9	5.1	2535.7	41.2	6.4	1806.7	44.2	6.0	1095.3	41.4
4.6	3541.4	43.0	5.5	6189.4	41.5	4.3	1838.0	42.1	5.1	2562.7	41.4	6.1	1827.1	44.8	5.4	1101.9	41.8
4.5	3552.4	42.2	5.2	6219.3	41.7	4.4	1848.1	42.3	5.2	2559.4	40.8	6.0	1825.8	44.1	6.0	1094.6	41.3
4.5	3578.3	42.7	5.1	6301.2	42.5	4.4	1859.4	42.4	5.5	2576.0	40.9	5.5	1835.1	44.9	5.5	1099.6	41.6
4.5	3601.0	44.5	4.8	6368.0	43.2	3.9	1859.3	42.5	5.2	2579.1	41.9	5.6	1838.6	45.6	5.4	1102.8	42.7
5.1	3517.7	42.4	5.5	6275.9	41.7	4.8	1830.0	41.4	6.3	2505.3	40.2	6.6	1797.6	44.1	6.9	1079.9	41.7
4.9	3539.5	41.9	5.1	6330.9	41.5	5.0	1836.0	41.7	5.9	2526.5	40.8	5.6	1809.0	42.4	6.3	1085.9	41.3
4.7	3572.7	42.3	5.0	6389.6	41.7	4.4	1853.8	41.9	5.9	2555.6	41.0	5.7	1825.1	44.3	6.2	1095.4	41.1
4.2	3579.5	42.4	4.8	6388.8	41.2	3.9	1863.2	41.3	5.1	2577.0	41.0	5.1	1837.2	43.7	5.2	1102.8	41.1
4.3	3606.4	42.3	4.8	6404.9	41.7	3.9	1871.2	41.8	4.8	2588.9	40.9	5.6	1846.1	44.1	5.9	1111.6	40.9
4.9	3624.0	42.3	5.3	6398.2	41.9	5.1	1868.7	41.4	5.8	2595.2	41.3	7.1	1853.5	43.8	7.0	1105.9	40.9
4.7	3596.0	42.0	5.2	6299.8	41.2	5.1	1861.8	41.2	5.6	2567.0	40.3	6.4	1845.1	43.7	6.4	1094.6	40.5
4.5	3618.9	42.2	5.3	6322.8	41.6	5.0	1861.9	41.6	5.5	2588.0	41.4	6.0	1845.4	44.5	6.6	1112.2	41.1
4.4	3646.8	42.5	5.2	6439.0	41.9	4.6	1875.4	42.3	5.2	2611.3	41.5	5.6	1868.2	44.5	6.2	1117.8	42.1
4.0	3662.2	42.2	4.6	6463.9	41.9	4.2	1885.5	42.1	4.8	2620.5	41.3	5.2	1873.4	44.5	6.0	1122.5	41.9
3.9	3686.8	42.5	4.5	6525.7	42.2	3.8	1891.8	42.7	4.6	2631.3	41.8	5.0	1881.8	44.5	4.9	1125.5	42.1
4.0	3721.9	43.6	4.4	6601.1	42.9	3.5	1895.4	42.9	4.5	2641.4	42.5	4.8	1890.8	45.0	4.9	1131.3	43.0
4.5	3639.0	42.0	4.9	6518.9	42.0	3.9	1860.9	42.3	5.3	2563.6	41.1	5.7	1843.4	43.9	6.3	1109.5	41.2
4.4	3660.6	41.6	4.6	6578.4	41.6	3.9	1869.7	41.8	4.9	2579.8	40.8	4.6	1858.5	44.0	5.4	1115.4	41.3
4.4	3694.0	41.8	4.6	6628.6	41.6	3.7	1884.1	41.8	5.1	2605.8	41.1	4.9	1870.9	44.6	5.9	1119.6	41.3
3.7	3698.2	41.0	4.2	6598.5	40.9	3.0	1903.5	41.5	4.2	2623.8	39.7	4.7	1890.7	43.1	4.7	1132.0	40.3
3.9	3730.5	42.2	4.3	6608.7	41.8	3.3	1908.7	42.2	4.0	2645.1	40.6	5.0	1901.6	44.2	5.5	1137.8	41.4
4.6	3757.6	42.2	4.8	6618.5	41.8	4.3	1913.6	42.5	4.8	2651.2	40.9	6.6	1903.4	44.2	6.1	1135.8	41.5
4.7	3730.3	41.9	4.9	6518.6	41.4	4.3	1889.2	41.9	4.7	2628.6	39.8	6.6	1886.8	44.3	5.8	1126.0	41.0
4.3	3759.1	41.5	4.8	6521.5	41.7	4.4	1894.4	42.3	4.5	2646.2	40.7	6.0	1886.1	44.1	5.7	1139.3	41.6
4.1	3777.4	41.3	4.7	6630.7	41.0	4.1	1907.7	42.4	4.3	2665.7	38.5	5.7	1903.1	43.2	5.3	1143.3	40.9
4.0	3790.5	41.8	4.4	6691.5	41.9	4.2	1910.3	42.1	4.2	2672.6	40.4	5.0	1896.0	44.3	5.3	1146.2	42.0
3.8	3815.3	41.8	4.1	6758.8	42.1	3.9	1915.5	42.9	4.1	2684.1	40.8	4.7	1899.9	43.9	4.5	1147.3	41.7
3.5	3837.2	42.8	3.6	6832.6	43.0	3.6	1919.8	42.9	4.0	2694.1	41.2	4.5	1907.0	44.7	4.8	1151.8	42.5
4.0	3731.7	41.6	4.3	6693.1	42.2	4.2	1883.8	42.2	4.9	2603.3	40.7	5.4	1866.2	43.9	6.0	1127.4	41.5
4.2	3763.3	40.8	4.2	6772.6	42.1	4.5	1895.4	41.7	4.7	2627.0	40.2	4.6	1879.0	43.3	5.0	1132.3	41.1
3.9	3791.1	41.4	3.9	6825.6	42.2	4.1	1910.8	42.1	4.4	2654.4	40.4	4.2	1888.2	43.3	5.2	1143.5	41.2
3.6	3829.8	41.6	4.0	6809.1	41.7	3.8	1919.3	41.7	4.0	2673.6	40.4	4.1	1889.3	43.4	4.4	1155.4	41.3
3.5	3856.2	42.4	3.8	6816.0	41.5	3.8	1922.8	41.8	3.5	2684.6	40.5	4.0	1891.3	43.4	5.2	1159.5	40.8
4.0	3881.2	42.3	4.1	6829.7	42.3	4.6	1924.9	42.1	4.2	2691.3	40.8	5.6	1898.1	43.4	5.7	1161.3	41.1
4.2	3848.2	41.8	4.3	6695.9	41.4	4.7	1917.5	41.9	4.3	2681.2	40.2	5.4	1883.3	42.9	5.5	1149.3	41.0
4.0	3872.6	41.0	4.4	6706.6	42.0	4.9	1916.1	42.0	4.2	2698.0	40.8	5.1	1884.5	43.0	5.5	1161.5	41.1
3.8	3891.4	41.5	4.2	6806.3	39.3	4.5	1931.7	42.3	3.9	2715.4	40.6	5.0	1903.8	42.3	5.3	1165.9	41.3
3.5	3904.6	41.9	3.9	6863.2	41.5	4.2	1930.8	41.9	3.7	2721.5	40.6	4.8	1907.4	42.9	5.5	1158.1	41.4
3.4	3929.3	42.6	3.8	6945.6	42.4	4.1	1937.1	42.3	3.8	2731.9	40.9	4.3	1916.4	43.5	4.7	1160.6	41.7
3.3	3955.2	43.5	3.4	7028.6	42.9	3.9	1943.6	42.7	3.7	2741.6	41.6	4.0	1920.5	43.8	5.2	1163.5	42.2
3.7	3851.6	42.1	3.8	6919.5	42.1	4.4	1903.3	42.1	4.5	2665.1	40.8	5.3	1887.8	43.3	6.5	1144.1	41.3
3.6	3880.3	41.6	3.7	6981.9	42.3	4.4	1910.4	41.7	4.2	2683.9	40.5	4.6	1901.7	43.3	6.0	1145.0	41.5
3.6	3922.3	41.3	3.7	7061.4	42.0	3.8	1929.1	41.9	4.2	2727.5	40.8	4.5	1916.5	42.5	6.0	1153.8	41.1
3.1	3925.6	41.8	3.5	7045.6	41.9	3.3	1931.3	42.4	3.5	2725.7	40.7	3.9	1922.1	42.7	5.1	1158.3	40.8
3.4	3958.4	40.9	3.7	7079.3	42.1	3.5	1945.0	41.9	3.5	2740.8	40.4	4.5	1938.3	42.3	6.2	1166.7	40.2
3.9	3971.6	41.3	4.2	7029.7	42.3	4.3	1941.0	42.0	4.3	2745.2	40.6	6.0	1929.5	42.3	6.7	1164.0	40.9
3.8	3944.4	41.1	4.1	6963.8	41.4	4.4	1922.4	41.5	4.2	2719.4	39.8	5.6	1904.4	42.7	6.0	1147.2	40.5
3.8	3970.6	41.2	4.2	7069.9	41.5	4.7	1928.7	41.9	4.3	2737.3	39.6	5.5	1907.6	43.3	5.7	1157.0	40.4
3.5	3978.7	41.1	4.0	7104.9	41.4	4.1	1941.2	42.1	3.9	2748.5	39.8	5.0	1922.4	43.0	4.9	1155.3	40.6
3.2	3982.0	41.4	3.7	7118.3	41.6	4.1	1936.3	41.9	3.8	2745.9	40.0	4.9	1921.7	42.7	5.2	1149.8	40.6
3.0	3994.0	41.4	3.6	7197.1	41.8	4.0	1941.9	41.7	4.0	2753.1	39.8	4.9	1925.8	42.5	4.9	1150.7	40.3
3.1	4012.1	41.9	3.4	7262.5	42.5	3.8	1943.7	41.7	3.8	2754.7	40.1	4.7	1935.0	42.8	4.4	1150.7	40.6
3.7	3931.3	40.9	4.1	7096.7	41.9	4.6	1894.4	41.2	4.7	2673.4	39.1	6.0	1897.3	42.1	5.5	1128.8	39.9
3.6	3945.2	40.0	3.8	7167.7	41.7	4.5	1903.9	40.8	4.3	2683.1	39.0	5.0	1908.9	42.1	4.9	1128.8	39.3
3.7	3971.8	40.3	3.9	7229.5	42.1	4.2	1914.8	41.2	4.4	2701.2	39.5	4.8	1923.1	42.0	5.4	1131.1	39.6
3.5	3951.7	38.9	4.1	7194.7	41.2	3.8	1919.6	40.4	4.0	2705.5	38.0	4.5	1924.4	41.0	4.5	1136.3	38.2
3.4	3958.3	40.1	3.9	7198.5	41.6	3.6	1921.2	40.7	3.8	2708.1	39.1	4.6	1930.8	42.5	5.0	1138.2	39.1
4.2	3962.4	40.6	4.5	7135.1	42.1	4.8	1918.6	40.8	4.9	2703.2	39.7	6.1	1930.7	42.5	5.8	1135.1	39.4
4.2	3915.3	40.4	4.5	7046.0	41.2	4.8	1897.5	41.1	4.8	2666.2	38.7	5.7	1900.6	42.1	5.4	1120.8	39.6
4.3	3947.1	41.3	4.9	7147.1	41.2	5.3	1905.2	41.0	5.0	2684.1	39.5	5.5	1906.5	42.5	5.9	1131.7	39.7
4.3	3939.0	41.2	4.8	7147.8	41.6	4.8	1910.2	41.1	4.7	2691.2	39.6	5.4	1918.5	42.7	5.6	1130.9	40.2
4.2	3929.7	40.7	5.9	7138.8	42.1	5.2	1903.5	40.6	5.1	2676.8	38.9	5.5	1911.7	42.2	6.2	1124.9	39.5
4.3	3933.0	40.8	5.9	7187.0	42.0	5.4	1908.1	40.7	5.4	2683.3	39.4	5.7	1915.8	42.7	6.2	1126.6	39.6
4.4	3934.7	41.2	5.8	7228.0	42.4	5.3	1907.9	41.3	5.4	2683.0	40.1	5.7	1916.1	42.6	6.6	1126.1	41.6
4.9	3816.3	41.0	6.1	7089.1	41.9	5.8	1859.7	40.7	6.5	2611.9	39.8	6.6	1872.2	42.2	7.8	1111.0	41.1
4.9	3833.3	40.0	5.8	7144.9	41.2	5.7	1868.4	40.6	6.0	2622.8	39.7	5.6	1880.1	40.7	6.9	1113.8	41.1
4.9	3860.3	41.1	5.7	7206.4	42.5	5.4	1882.6	40.9	5.9	2643.7	40.1	5.4	1890.9	43.9	7.0	1120.3	41.3
4.6	3870.6	40.6	5.7	7186.4	42.2	4.8	1888.3	41.8	5.2	2660.0	39.6	5.2	1903.1	43.2	6.5	1127.8	40.8
4.7	3885.1	40.8	5.5	7198.3	41.9	4.7	1891.6	42.1	4.7	2670.2	39.5	5.5	1907.1	43.7	6.7	1131.7	41.0
5.3	3895.3	41.3	6.0	7116.4	41.7	5.7	1886.1	41.5	5.6	2672.0	40.1	6.9	1907.5	45.1	7.4	1133.2	41.2
5.1	3841.1	39.9	5.9	7037.0	41.3	5.7	1872.4	41.5	5.4	2657.2	39.9	6.2	1883.9	44.4	6.8	1119.6	40.1
5.0	3875.6	41.0	6.0	7143.5	42.0	5.7	1879.8	41.8	5.1	2674.7	40.5	6.2	1888.2	44.6	6.4	1128.3	40.5
4.7	3874.5	41.4	5.6	7154.3	42.1	5.2	1888.3	42.0	4.7	2684.2	40.7	5.7	1899.8	45.3	5.9	1130.6	40.7
4.7	3881.8	41.2	5.4	7184.2	41.4	5.2	1889.9	41.1	4.7	2684.6	40.3	5.6	1897.6	43.7	6.5	1122.1	39.3
4.6	3896.8	41.1	5.5	7253.2	43.5	5.2	1897.0	41.2	5.0	2693.5	40.1	5.8	1908.7	44.9	6.3	1121.5	39.2
4.7	3903.3	41.4	5.3	7310.5	43.2	5.1	1894.8	41.7	5.0	2698.1	40.7	5.8	1908.4	44.5	6.4	1123.2	41.5
5.1	3797.4	39.9	5.6	7176.8	42.3	5.6	1857.0	41.7	6.0	2619.8	39.4	6.5	1882.8	43.0	7.3	1107.2	40.3
4.9	3809.7	40.2	5.3	7232.3	41.8	5.6	1864.0	41.6	5.8	2627.9	39.4	5.9	1893.1	42.8	6.5	1108.7	40.2
4.8	3832.0	40.3	5.2	7287.6	41.6	5.1	1875.0	41.3	5.7	2646.0	39.2	6.1	1899.4	42.3	6.5	1112.1	39.6
4.6	3836.4	39.8	5.1	7262.3	41.3	4.8	1879.1	41.4	5.3	2662.8	39.3	5.7	1906.4	43.7	6.2	1116.4	38.2
4.7	3847.1	40.1	5.2	7266.8	40.0	4.9	1882.2	41.6	5.2	2671.8	39.4	6.1	1913.2	44.7	6.7	1116.6	38.5
5.5	3842.0	40.6	5.9	7184.5	40.5	6.1	1875.8	41.1	6.3	2668.1	39.9	7.8	1911.5	44.5	7.9	1110.8	39.5
5.2	3819.9	39.9	5.6	7116.9	39.7	5.8	1862.1	40.4	6.0	2637.3	39	7.2	1890.8	43.6	7.1	1104.4	39.2
4.8	3858.1	38.9	5.6	7217.7	40.7	5.9	1869.3	40.8	5.8	2661.8	40.4	6.7	1895.0	44.2	6.3	1111.7	40.2
4.7	3865.3	39.3	5.4	7238.0	41.5	5.4	1877.1	40.9	5.6	2675.7	40.3	6.0	1908.7	45.4	5.7	1119.4	40.5
4.5	3861.1	38.9	5.0	7283.2	40.5	5.5	1883.7	40.3	5.6	2683.5	39.9	5.5	1916.9	45.2	6.0	1123.1	40.5
4.2	3878.0	39.6	5.0	7331.2	41.2	5.5	1889.6	40.5	5.8	2694.7	40.4	5.4	1923.4	45.0	5.3	1124.7	40.6
4.1	3892.1	39.8	4.5	7403.3	40.8	5.2	1891.8	40.6	5.2	2702.4	40.8	5.3	1925.2	44.5	5.3	1123.2	41.1
4.6	3816.2	39.1	4.9	7332.7	41.1	5.7	1862.6	40.9	6.0	2637.4	40.4	6.4	1891.4	43.3	6.2	1108.3	40.6
4.3	3836.1	39.2	4.6	7404.7	42.0	5.5	1872.4	40.0	5.6	2668.4	40.6	5.3	1902.7	44.0	5.5	1113.3	39.8
4.4	3864.9	38.4	4.7	7470.8	41.4	5.4	1886.5	40.4	5.8	2678.9	40.6	5.4	1919.7	44.2	5.4	1120.9	40.3
4.2	3888.9	38.4	4.4	7507.1	41.2	4.6	1899.3	41.1	4.9	2700.4	39.7	5.0	1924.7	44.2	5.2	1129.8	39.9
4.4	3898.9	39.2	4.5	7511.6	42.4	4.7	1903.8	41.9	4.8	2706.7	40.7	5.4	1923.0	43.8	6.1	1129.4	39.9
5.2	3892.0	40.0	5.0	7444.1	41.5	5.5	1908.8	41.3	5.6	2710.6	40.5	6.6	1924.5	43.6	7.1	1125.6	39.4
5.1	3883.7	39.7	5.0	7405.6	41.4	5.4	1900.9	41.0	5.5	2693.6	39	6.0	1905.9	42.7	7.0	1114.7	39.5
4.9	3920.8	38.9	4.8	7493.2	39.4	5.3	1903.9	41.0	5.5	2716.3	40.1	5.4	1908.5	43.2	6.7	1124.1	40.6
4.8	3907.9	38.6	4.7	7471.0	39.2	4.9	1908.4	38.7	5.3	2725.5	39.4	5.3	1913.3	41.4	6.5	1132.1	40.1
4.9	3943.5	39.1	4.6	7555.0	41.1	4.7	1915.6	41.2	5.4	2732.6	39.3	5.2	1922.0	45.3	6.9	1130.3	39.7
4.9	3961.9	39.8	4.4	7657.0	41.0	4.5	1926.2	40.7	5.5	2746.2	39.1	5.2	1935.8	45.5	6.6	1132.9	40.3
5.0	3967.3	39.5	4.2	7736.5	41.3	4.3	1932.4	41.9	5.5	2756.2	40.2	5.1	1939.0	46.2	6.8	1133.1	41.5
5.3	3908.8	39.3	4.3	7621.9	41.6	4.7	1899.8	42.1	6.3	2671.3	39.3	6.0	1904.9	43.4	7.6	1118.4	40.7
5.5	3929.5	38.5	4.2	7704.9	42.7	4.7	1910.5	41.5	6.2	2696.1	39.3	5.2	1913.9	41.6	7.2	1126.1	40.4
5.1	3937.0	38.9	3.9	7751.6	41.7	3.9	1925.1	40.9	6.0	2718.4	39	4.9	1930.8	42.9	7.0	1134.2	40.6
5.0	3993.3	38.7	3.8	7794.2	41.8	3.2	1943.1	40.4	5.4	2739.5	38.6	4.4	1948.5	42.5	6.6	1139.0	40.1
5.1	4011.1	38.9	3.7	7812.4	42.0	3.3	1948.2	40.9	5.3	2746.5	39.2	4.8	1951.8	42.2	7.3	1138.7	39.3
5.6	3996.2	39.2	4.0	7718.4	41.6	4.3	1951.4	41.2	5.9	2743.7	39.1	6.0	1953.3	42.8	8.0	1133.6	39.2
5.5	3982.7	39.0	4.0	7698.1	40.9	4.1	1939.6	39.6	5.6	2731.8	38.2	5.5	1937.6	42.0	7.4	1123.4	39.1
5.2	4032.3	39.5	3.9	7815.0	41.0	4.0	1947.9	41.4	5.4	2753.6	39.1	5.2	1941.1	43.0	7.1	1134.3	40.5
5.4	4031.3	38.6	3.8	7860.0	41.5	3.7	1958.2	40.6	5.0	2776.3	39.8	11.0	1823.8	38.9	9.6	1120.1	40.3
5.1	4044.6	39.3	3.6	7866.8	41.6	3.6	1961.9	39.1	5.2	2767.1	39.5	10.6	1776.0	40.6	8.9	1125.0	39.2
5.0	4071.8	39.1	3.6	7941.2	42.0	3.3	1974.2	40.7	5.4	2784.7	39.1	10.9	1801.9	41.6	8.7	1137.7	40.0
4.7	4076.0	39.3	3.2	8014.6	41.7	3.3	1979.2	41.6	5.2	2788.3	39.9	5.8	1817.6	42.2	7.9	1132.0	41.2
4.8	4016.0	39.6	3.3	7882.6	41.1	3.8	1944.9	40.4	5.7	2727.1	39.3	5.1	1789.8	42.5	7.9	1116.2	40.1
4.9	4037.5	39.4	3.2	7957.3	41.3	3.8	1956.1	40.8	5.7	2734.8	39.3	4.0	1813.1	40.8	7.4	1126.0	39.5
4.5	4056.5	40.9	3.1	8037.8	41.3	3.3	1974.5	40.6	5.6	2765.3	39.2	3.8	1839.8	42.5	6.4	1137.1	39.7
4.4	4082.6	39.0	3.1	8018.1	40.6	2.9	1978.5	40.1	5.1	2781.4	38.9	3.3	1841.5	41.5	6.2	1141.0	37.6
4.6	4098.5	39.1	3.1	8035.9	41.6	3.0	1984.2	41.4	5.0	2791.6	39.6	3.6	1854.3	43.5	6.6	1144.8	39.2
5.0	4091.0	39.0	3.6	7951.3	41.4	4.0	1994.6	42.6	5.7	2791.4	39.8	4.7	1859.4	43.9	7.4	1143.9	39.3
5.1	4057.9	39.1	3.8	7878.1	40.5	4.1	1972.0	41.4	5.6	2769.8	37.8	3.8	1835.0	43.5	7.7	1125.2	39.2
4.8	4099.9	39.1	3.7	7994.8	41.4	3.9	1981.0	41.0	5.3	2796.8	39.5	4.0	1852.4	43.7	6.7	1143.8	39.7
4.6	4096.7	38.5	3.6	8011.0	42.4	3.4	1990.4	41.1	4.6	2810.2	39.6	3.8	1874.9	42.2	6.2	1153.0	39.4
4.5	4128.1	38.5	3.4	8012.8	42.1	3.2	1984.2	40.8	4.5	2793.8	39.6	3.7	1880.5	44.7	6.0	1149.0	38.8
4.3	4150.7	40.2	3.5	8096.3	42.5	3.2	1994.6	40.6	4.8	2811.4	40.2	3.7	1892.9	43.7	6.2	1155.9	39.5
4.3	4153.6	41.4	3.3	8153.2	42.2	3.3	2000.1	40.5	4.5	2818.6	39.4	3.6	1904.6	43.8	6.3	1156.0	40.6
4.6	4094.3	38.6	3.7	8011.9	41.9	3.7	1974.9	40.1	5.3	2744.9	38.4	4.4	1876.5	41.5	6.9	1138.4	39.9
4.4	4114.8	39.5	3.5	8078.5	41.1	3.6	1987.3	40.1	5.0	2753.7	39.2	3.5	1895.4	41.9	6.7	1144.6	39.5
4.1	4130.9	40.0	3.4	8142.9	40.3	3.2	2004.4	40.1	4.7	2784.0	39.7	3.5	1915.5	41.7	6.3	1148.3	39.8
4.1	4140.2	38.6	3.5	8094.9	40.6	2.7	2000.9	40.1	4.2	2787.9	39.2	3.3	1904.5	41.5	5.9	1153.8	39.8
4.2	4158.8	39.0	3.6	8089.6	40.5	2.9	2009.4	40.2	4.2	2799.3	39.5	3.7	1911.6	41.7	6.0	1156.2	40.4
4.8	4147.3	39.4	4.2	7981.0	41.6	3.8	2018.4	40.3	4.8	2798.0	40	4.6	1917.7	42.4	6.9	1152.9	40.8
5.0	4115.8	39.8	4.5	7872.1	41.8	3.9	1994.0	40.3	4.8	2782.4	39.2	4.2	1894.0	43.0	7.0	1137.2	41.4
4.7	4160.0	39.8	4.5	7971.5	41.4	3.9	2004.4	40.2	4.8	2811.2	42.1	4.0	1911.3	43.8	6.0	1153.8	41.7
4.7	4154.3	39.7	4.5	7958.2	41.3	3.5	2013.3	40.2	4.9	2821.7	42.1	3.7	1922.0	42.1	6.0	1161.2	41.6
4.7	4164.0	39.7	4.5	7947.3	41.1	3.3	2012.4	40.1	4.9	2815.9	39.9	3.2	1936.5	41.7	5.8	1158.3	40.3
4.5	4184.8	39.0	4.4	8020.1	41.1	3.5	2022.0	40.2	5.1	2833.6	39.7	3.3	1947.1	42.1	5.5	1164.2	40.4
5.0	4181.1	39.0	4.7	8053.2	41.0	3.8	2026.7	40.4	5.3	2836.4	41.1	3.6	1953.5	41.9	6.1	1164.3	41.2
5.3	4110.7	38.4	5.0	7871.8	40.3	4.3	1986.0	40.2	5.9	2762.4	40.6	4.4	1910.6	41.3	6.5	1147.3	40.7
5.3	4130.7	39.3	4.8	7927.8	39.6	4.3	1994.5	40.2	5.9	2771.9	38.4	3.4	1928.5	42.1	5.9	1153.5	39.8
5.3	4131.8	39.7	5.0	7949.4	40.6	4.2	2002.7	40.3	6.0	2790.1	38.2	3.8	1937.6	41.1	6.1	1157.6	40.4
5.0	4137.0	39.1	4.9	7875.9	40.0	3.6	2008.4	40.3	5.3	2798.6	39	3.2	1943.5	41.5	5.6	1161.6	39.4
5.7	4147.4	39.3	5.5	7848.6	40.7	4.3	2012.0	40.2	5.9	2805.9	39.8	3.7	1949.3	41.6	6.9	1160.9	39.8
6.2	4119.3	39.9	6.1	7711.2	40.3	5.3	2011.2	40.2	6.7	2782.3	40	5.1	1947.0	43.3	7.7	1152.7	40.4
6.6	4077.9	39.9	6.6	7631.9	39.0	5.5	1990.9	40.3	6.8	2761.4	39.6	4.8	1923.7	42.8	8.0	1128.6	40.8
6.7	4105.2	39.8	7.0	7691.0	39.4	5.6	1992.1	40.3	6.7	2773.3	43.1	5.2	1941.6	42.6	7.4	1141.9	41.1
6.7	4081.5	39.5	6.9	7670.1	40.3	5.4	1992.6	40.3	6.6	2780.5	43.3	5.5	1927.6	41.4	7.1	1145.9	40.4
7.0	4086.5	38.9	7.1	7680.3	39.5	5.6	1998.5	40.1	6.6	2772.9	42.3	5.3	1954.8	43.0	6.9	1141.4	40.9
7.1	4066.6	39.4	7.4	7650.7	39.2	5.9	1978.6	40.0	7.0	2767.5	42.1	5.1	1957.1	43.2	6.7	1141.2	41.2
7.8	4034.8	39.0	7.8	7656.9	38.7	6.5	1962.3	40.0	7.5	2747.0	40.7	5.6	1958.5	42.2	7.7	1131.3	42.0
